Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP101460,Employee_101460,Male,49.0,IT,Data Scientist,1,Bachelor,14.0,27,89209.0,Medium,Yes,4,2,4,3,71,0,13.0,Hybrid,Travel_Frequently,3,No,2012-09-14,
EMP101461,Employee_101461,Male,22.0,Research & Development,Laboratory Technician,2,Bachelor,2.0,2,71930.0,Medium,No,4,1,3,3,31,0,0.0,Hybrid,Travel_Rarely,29,No,2022-12-20,
EMP101462,Employee_101462,Male,35.0,IT,IT Support,5,PhD,4.1,13,123471.0,High,No,2,1,1,3,61,0,2.1,On-Site,Travel_Rarely,28,Yes,2022-08-07,2023-12-22
EMP101463,Employee_101463,Male,30.0,IT,Manager,2,Bachelor,0.6,8,79860.0,Medium,Yes,1,2,1,3,8,0,0.0,On-Site,Travel_Rarely,22,No,2026-01-08,
EMP101464,Employee_101464,Male,26.0,IT,Manager,4,Bachelor,4.0,4,115866.0,High,Yes,1,4,3,3,76,0,1.0,Fully Remote,Travel_Rarely,14,No,2013-02-28,
EMP101465,Employee_101465,Female,29.0,IT,Manager,3,Bachelor,7.0,7,84017.0,Medium,Yes,3,4,3,3,17,0,4.0,On-Site,Travel_Rarely,16,No,2017-09-02,
EMP101466,Employee_101466,Male,40.0,Research & Development,Manager,4,PhD,16.5,18,116148.0,High,Yes,2,3,1,3,87,0,15.5,On-Site,Travel_Rarely,24,No,2010-03-07,
EMP101467,Employee_101467,Male,28.0,Human Resources,Manager,5,High School,1.0,7,121662.0,High,No,1,3,1,3,30,0,0.0,Fully Remote,Travel_Rarely,8,No,2025-08-30,
EMP101468,Employee_101468,Male,58.0,IT,Software Engineer,5,Bachelor,12.9,36,151401.0,Very High,No,1,4,4,3,67,1,9.9,Hybrid,Non-Travel,19,No,2013-10-12,
EMP101469,Employee_101469,Male,47.0,Research & Development,Manager,2,Master,1.4,25,95101.0,High,No,4,3,2,2,17,0,0.0,On-Site,Travel_Rarely,4,Yes,2025-04-10,2025-08-02
EMP101470,Employee_101470,Male,28.0,Research & Development,Manufacturing Director,2,Master,6.0,6,75433.0,Medium,No,2,4,4,3,59,1,5.0,Hybrid,Travel_Rarely,7,Yes,2012-05-27,2014-02-11
EMP101471,Employee_101471,Male,32.0,Research & Development,Manufacturing Director,3,Master,7.5,10,87830.0,Medium,No,1,1,1,3,22,0,4.5,On-Site,Travel_Rarely,7,No,2019-02-28,
EMP101472,Employee_101472,Female,57.0,Research & Development,Manufacturing Director,5,Bachelor,2.4,35,146834.0,Very High,Yes,4,4,3,4,14,0,1.4,Fully Remote,Travel_Rarely,13,No,2024-04-22,
EMP101473,Employee_101473,Female,51.0,IT,IT Support,2,PhD,13.8,29,97915.0,High,No,4,3,1,3,34,0,11.8,Hybrid,Travel_Rarely,22,No,2012-11-28,
EMP101474,Employee_101474,Female,45.0,Research & Development,Manufacturing Director,5,Master,4.1,23,138449.0,Very High,No,2,1,4,3,18,0,2.1,On-Site,Travel_Rarely,16,No,2022-07-20,
EMP101475,Employee_101475,Other,31.0,Research & Development,Healthcare Representative,4,Bachelor,9.0,9,110206.0,High,No,2,2,4,3,9,1,6.0,Hybrid,Travel_Rarely,6,No,2013-02-18,
EMP101476,Employee_101476,Female,44.0,Finance,Manager,2,Bachelor,3.8,22,93494.0,High,Yes,2,1,2,3,65,0,0.0,On-Site,Travel_Rarely,27,No,2022-11-05,
EMP101477,Employee_101477,Female,57.0,Sales,Manager,3,Bachelor,8.9,35,128478.0,High,No,4,4,3,3,4,0,6.9,On-Site,Travel_Frequently,10,No,2017-09-23,
EMP101478,Employee_101478,Male,45.0,Finance,Manager,3,Master,2.9,23,102375.0,High,No,3,1,4,3,77,0,0.8999999999999999,On-Site,Non-Travel,23,No,2023-10-26,
EMP101479,Employee_101479,Male,46.0,Sales,Sales Executive,4,Master,5.1,24,123062.0,High,No,3,2,1,2,16,0,2.1,Hybrid,Travel_Rarely,17,No,2021-07-09,
EMP101480,Employee_101480,Male,22.0,Research & Development,Healthcare Representative,4,Bachelor,0.0,0,102874.0,High,Yes,2,3,1,4,73,0,0.0,Hybrid,Travel_Rarely,29,Yes,2013-11-25,2013-11-28
EMP101481,Employee_101481,Male,42.0,Finance,Manager,3,Bachelor,9.5,20,108316.0,High,No,4,1,3,3,10,0,8.5,On-Site,Travel_Rarely,23,No,2017-03-12,
EMP101482,Employee_101482,Female,26.0,IT,IT Support,1,Master,0.4,5,55594.0,Medium,No,2,2,2,4,0,0,0.0,Fully Remote,Travel_Rarely,19,No,2026-03-21,
EMP101483,Employee_101483,Female,23.0,IT,Manager,1,PhD,3.0,3,55493.0,Medium,No,2,4,1,4,7,0,1.0,Fully Remote,Travel_Rarely,4,Yes,2012-06-10,2013-07-25
EMP101484,Employee_101484,Female,51.0,Sales,Manager,3,High School,14.7,29,119350.0,High,No,3,1,4,4,90,0,13.7,On-Site,Travel_Frequently,4,No,2012-01-04,
EMP101485,Employee_101485,Male,30.0,Research & Development,Manager,1,PhD,8.0,8,58629.0,Medium,No,4,1,2,4,95,1,4.0,On-Site,Non-Travel,16,No,2010-01-01,
EMP101486,Employee_101486,Female,58.0,Research & Development,Research Scientist,1,Bachelor,3.4,36,92747.0,High,Yes,1,4,2,3,87,0,0.3999999999999999,On-Site,Travel_Rarely,23,No,2023-04-17,
EMP101487,Employee_101487,Male,57.0,Research & Development,Healthcare Representative,1,Master,1.9,35,86185.0,Medium,Yes,3,4,1,3,8,0,0.0,Fully Remote,Travel_Rarely,15,No,2024-10-24,
EMP101488,Employee_101488,Female,42.0,Research & Development,Healthcare Representative,3,High School,4.4,20,107419.0,High,Yes,1,2,4,3,48,0,1.4000000000000004,Hybrid,Travel_Rarely,1,No,2022-04-24,
EMP101489,Employee_101489,Male,55.0,Research & Development,Research Scientist,4,Bachelor,6.6,33,135584.0,Very High,No,2,2,3,3,66,0,5.6,On-Site,Travel_Rarely,17,No,2020-01-12,
EMP101490,Employee_101490,Female,45.0,Sales,Manager,3,Bachelor,3.4,23,113651.0,High,No,2,4,1,4,88,0,2.4,Hybrid,Travel_Rarely,20,No,2023-04-08,
EMP101491,Employee_101491,Male,54.0,Research & Development,Healthcare Representative,3,Master,2.9,32,112476.0,High,No,3,3,3,3,2,0,1.9,Fully Remote,Travel_Rarely,8,No,2023-10-26,
EMP101492,Employee_101492,Male,22.0,Sales,Sales Executive,5,Bachelor,0.0,0,114825.0,High,No,1,2,3,3,41,0,0.0,On-Site,Travel_Rarely,1,No,2017-10-21,
EMP101493,Employee_101493,Female,29.0,Human Resources,Manager,4,Master,7.0,7,113334.0,High,No,1,4,1,3,85,0,5.0,On-Site,Travel_Rarely,28,No,2012-06-14,
EMP101494,Employee_101494,Male,33.0,Research & Development,Research Scientist,2,Master,9.6,11,80348.0,Medium,No,2,4,2,3,74,0,5.6,Fully Remote,Travel_Rarely,5,No,2017-01-22,
EMP101495,Employee_101495,Male,23.0,IT,Data Scientist,4,Master,6.6,9,110349.0,High,No,2,2,2,4,21,0,3.6,On-Site,Travel_Rarely,4,No,2020-01-25,
EMP101496,Employee_101496,Male,30.0,Sales,Manager,3,PhD,8.0,8,98479.0,High,Yes,1,1,2,4,94,0,7.0,On-Site,Travel_Rarely,7,No,2017-03-24,
EMP101497,Employee_101497,Female,55.0,Research & Development,Manufacturing Director,2,Bachelor,9.3,33,100517.0,High,No,1,1,3,4,35,0,6.300000000000001,On-Site,Travel_Rarely,24,No,2017-04-26,
EMP101498,Employee_101498,Female,27.0,Research & Development,Laboratory Technician,5,Bachelor,5.0,5,120058.0,High,No,4,3,2,2,33,0,3.0,On-Site,Travel_Rarely,1,No,2021-07-12,
EMP101499,Employee_101499,Male,22.0,Research & Development,Laboratory Technician,2,Bachelor,6.4,9,72884.0,Medium,No,2,3,4,3,3,0,4.4,Hybrid,Travel_Frequently,23,No,2020-04-13,
EMP101500,Employee_101500,Female,44.0,Research & Development,Research Scientist,3,PhD,12.1,22,110245.0,High,Yes,1,3,2,4,50,0,9.1,Fully Remote,Travel_Rarely,29,No,2014-07-23,
EMP101501,Employee_101501,Male,56.0,Research & Development,Research Scientist,2,Bachelor,13.3,34,100538.0,High,Yes,3,3,1,2,30,0,10.3,Hybrid,Travel_Rarely,29,Yes,2013-05-26,2018-04-23
EMP101502,Employee_101502,Other,57.0,IT,Data Scientist,3,Bachelor,3.5,35,109098.0,High,No,1,2,4,4,90,0,1.5,Hybrid,Travel_Rarely,17,No,2023-03-05,
EMP101503,Employee_101503,Female,59.0,Research & Development,Laboratory Technician,1,Bachelor,16.6,37,85612.0,Medium,Yes,4,3,1,3,91,0,15.6,On-Site,Travel_Rarely,24,Yes,2010-02-06,2013-09-12
EMP101504,Employee_101504,Male,38.0,Sales,Manager,1,Bachelor,11.0,16,75555.0,Medium,No,2,4,3,4,8,0,10.0,Hybrid,Travel_Rarely,26,No,2015-09-15,
EMP101505,Employee_101505,Female,46.0,Research & Development,Manufacturing Director,2,Bachelor,5.7,24,97534.0,High,No,2,1,3,4,76,0,3.7,On-Site,Travel_Rarely,14,No,2020-12-10,
EMP101506,Employee_101506,Male,24.0,Sales,Sales Executive,4,Bachelor,2.0,2,104208.0,High,Yes,4,2,4,4,23,0,0.0,On-Site,Travel_Frequently,16,No,2016-06-30,
EMP101507,Employee_101507,Other,44.0,Finance,Manager,3,PhD,6.6,22,110209.0,High,Yes,2,1,1,4,67,1,3.6,On-Site,Non-Travel,15,No,2020-02-03,
EMP101508,Employee_101508,Male,38.0,Finance,Accountant,2,Master,14.9,16,87680.0,Medium,No,3,2,2,3,20,1,12.9,Hybrid,Travel_Rarely,26,No,2011-10-05,
EMP101509,Employee_101509,Other,37.0,Research & Development,Research Scientist,3,Master,10.0,15,97864.0,High,No,1,2,2,3,54,0,9.0,Hybrid,Travel_Rarely,10,No,2016-09-12,
EMP101510,Employee_101510,Female,52.0,Research & Development,Manufacturing Director,4,Bachelor,8.4,30,134459.0,Very High,Yes,1,3,1,3,95,0,4.4,On-Site,Travel_Rarely,9,No,2018-03-30,
EMP101511,Employee_101511,Female,27.0,Research & Development,Manager,3,Bachelor,4.5,5,89907.0,Medium,Yes,4,3,2,3,13,1,2.5,Fully Remote,Travel_Rarely,11,No,2022-02-15,
EMP101512,Employee_101512,Male,40.0,Sales,Sales Executive,3,Master,5.7,18,112218.0,High,Yes,3,4,3,3,67,0,4.7,Fully Remote,Travel_Rarely,22,No,2020-12-02,
EMP101513,Employee_101513,Female,39.0,Human Resources,Manager,1,Bachelor,5.3,17,82913.0,Medium,No,4,1,4,2,18,0,4.3,Hybrid,Non-Travel,16,No,2021-05-05,
EMP101514,Employee_101514,Male,55.0,Research & Development,Manager,2,Bachelor,0.4,33,98002.0,High,Yes,2,2,4,3,94,1,0.0,Fully Remote,Travel_Rarely,24,No,2026-03-26,
EMP101515,Employee_101515,Male,55.0,Research & Development,Manager,1,Bachelor,0.4,33,90346.0,High,No,3,4,4,3,4,0,0.0,On-Site,Travel_Frequently,11,No,2026-04-01,
EMP101516,Employee_101516,Female,59.0,Research & Development,Manufacturing Director,4,PhD,16.6,37,132455.0,Very High,Yes,2,3,2,3,85,1,14.6,On-Site,Travel_Rarely,15,No,2010-02-04,
EMP101517,Employee_101517,Female,56.0,Research & Development,Laboratory Technician,3,Bachelor,11.4,34,119445.0,High,No,2,4,3,3,3,0,8.4,Hybrid,Travel_Rarely,27,Yes,2015-04-11,2024-02-26
EMP101518,Employee_101518,Female,25.0,Research & Development,Research Scientist,2,Bachelor,8.0,8,76580.0,Medium,No,4,3,3,4,65,0,6.0,Fully Remote,Travel_Rarely,22,No,2014-10-26,
EMP101519,Employee_101519,Female,46.0,Human Resources,Manager,4,PhD,4.1,24,126951.0,High,No,1,2,1,3,83,0,1.0999999999999996,On-Site,Travel_Rarely,25,No,2022-08-11,
EMP101520,Employee_101520,Male,43.0,Research & Development,Manufacturing Director,2,PhD,9.3,21,86731.0,Medium,Yes,1,4,3,4,0,1,8.3,On-Site,Travel_Frequently,27,No,2017-04-30,
EMP101521,Employee_101521,Male,38.0,Research & Development,Manufacturing Director,2,Bachelor,8.5,16,88010.0,Medium,No,4,3,1,3,47,1,7.5,On-Site,Non-Travel,9,No,2018-02-13,
EMP101522,Employee_101522,Female,48.0,Sales,Sales Representative,2,High School,6.0,26,91976.0,High,No,2,3,2,3,89,0,5.0,On-Site,Travel_Rarely,7,No,2020-09-14,
EMP101523,Employee_101523,Female,34.0,Sales,Sales Representative,2,Master,9.3,12,72979.0,Medium,No,3,2,3,3,79,0,5.300000000000001,On-Site,Travel_Rarely,2,No,2017-06-01,
EMP101524,Employee_101524,Male,32.0,Research & Development,Manager,3,PhD,10.0,10,96380.0,High,Yes,4,4,1,3,39,0,8.0,On-Site,Travel_Rarely,9,No,2013-06-14,
EMP101525,Employee_101525,Female,48.0,Finance,Financial Analyst,2,Master,12.9,26,107691.0,High,No,4,2,1,3,58,0,9.9,Fully Remote,Non-Travel,25,No,2013-10-14,
EMP101526,Employee_101526,Male,38.0,Research & Development,Manager,5,Master,12.3,16,139843.0,Very High,Yes,2,4,2,3,47,0,8.3,Hybrid,Travel_Rarely,6,No,2014-05-04,
EMP101527,Employee_101527,Male,42.0,Research & Development,Research Scientist,2,Master,8.1,20,96785.0,High,No,3,4,4,3,6,1,4.1,Fully Remote,Travel_Frequently,22,No,2018-07-16,
EMP101528,Employee_101528,Male,52.0,Research & Development,Manager,3,Bachelor,8.0,30,115202.0,High,Yes,1,3,4,3,2,0,6.0,On-Site,Travel_Rarely,7,No,2018-09-08,
EMP101529,Employee_101529,Male,33.0,Sales,Manager,5,Master,11.0,11,125545.0,High,No,1,3,2,4,60,0,8.0,On-Site,Non-Travel,6,No,2015-05-01,
EMP101530,Employee_101530,Male,52.0,Research & Development,Manufacturing Director,3,Bachelor,9.4,30,115726.0,High,No,1,1,3,3,15,0,5.4,Fully Remote,Travel_Rarely,19,Yes,2017-03-30,2017-07-24
EMP101531,Employee_101531,Male,56.0,Sales,Sales Executive,4,Master,7.1,34,139563.0,Very High,No,3,4,3,3,36,0,6.1,Hybrid,Travel_Rarely,4,No,2019-08-01,
EMP101532,Employee_101532,Female,38.0,Research & Development,Laboratory Technician,5,Master,4.4,16,124806.0,High,No,1,4,3,3,74,0,2.4000000000000004,Hybrid,Travel_Frequently,9,No,2022-04-25,
EMP101533,Employee_101533,Female,48.0,Sales,Sales Representative,4,Bachelor,0.0,26,126256.0,High,No,4,3,4,4,39,0,0.0,Fully Remote,Travel_Rarely,26,Yes,2026-08-28,2026-09-01
EMP101534,Employee_101534,Female,28.0,Research & Development,Manufacturing Director,5,Master,6.0,6,122657.0,High,No,1,1,1,3,1,0,2.0,Hybrid,Travel_Rarely,29,No,2014-11-08,
EMP101535,Employee_101535,Male,53.0,IT,Software Engineer,2,PhD,8.3,31,105309.0,High,No,3,1,3,2,28,0,6.300000000000001,Fully Remote,Travel_Rarely,25,No,2018-05-04,
EMP101536,Employee_101536,Male,27.0,Research & Development,Manufacturing Director,3,Master,5.0,5,84205.0,Medium,Yes,4,3,1,4,33,0,3.0,Fully Remote,Travel_Rarely,8,Yes,2017-02-08,2021-02-24
EMP101537,Employee_101537,Male,54.0,Research & Development,Healthcare Representative,2,High School,7.4,32,106704.0,High,No,4,1,2,3,64,0,4.4,On-Site,Travel_Rarely,28,No,2019-04-11,
EMP101538,Employee_101538,Male,57.0,Sales,Sales Representative,1,Bachelor,16.0,35,86863.0,Medium,Yes,4,3,4,3,37,1,13.0,Hybrid,Travel_Frequently,6,Yes,2010-08-25,2017-07-13
EMP101539,Employee_101539,Male,22.0,Finance,Financial Analyst,2,Master,1.0,8,73289.0,Medium,No,2,1,1,3,37,0,0.0,On-Site,Travel_Rarely,9,Yes,2025-08-15,2026-06-25
EMP101540,Employee_101540,Male,39.0,Research & Development,Research Scientist,2,PhD,3.1,17,92528.0,High,No,1,4,3,3,52,0,1.1,Hybrid,Travel_Rarely,14,No,2023-07-31,
EMP101541,Employee_101541,Female,26.0,Research & Development,Manager,4,Bachelor,3.1,4,110352.0,High,No,2,4,1,3,0,0,0.1,Hybrid,Travel_Rarely,12,No,2023-07-09,
EMP101542,Employee_101542,Male,50.0,Research & Development,Healthcare Representative,2,Bachelor,7.1,28,91043.0,High,No,4,2,1,2,8,0,3.1,Fully Remote,Travel_Frequently,19,Yes,2019-08-02,2020-02-25
EMP101543,Employee_101543,Female,34.0,Research & Development,Healthcare Representative,3,Bachelor,4.6,12,100555.0,High,Yes,3,4,1,3,7,0,0.5999999999999996,On-Site,Travel_Rarely,24,No,2022-02-12,
EMP101544,Employee_101544,Male,53.0,Human Resources,Human Resources,2,Master,15.4,31,94791.0,High,No,4,2,4,4,90,0,12.4,On-Site,Travel_Rarely,16,No,2011-04-04,
EMP101545,Employee_101545,Male,35.0,Sales,Manager,1,PhD,0.9,13,72116.0,Medium,No,4,2,3,4,75,0,0.0,Hybrid,Travel_Rarely,14,Yes,2025-09-24,2026-05-18
EMP101546,Employee_101546,Female,43.0,Research & Development,Healthcare Representative,3,Master,0.6,21,115266.0,High,No,3,4,4,4,28,0,0.0,Fully Remote,Travel_Rarely,19,No,2026-01-19,
EMP101547,Employee_101547,Female,38.0,Research & Development,Manager,1,Master,12.1,16,81670.0,Medium,No,4,2,1,2,57,1,8.1,Fully Remote,Travel_Rarely,3,No,2014-07-31,
EMP101548,Employee_101548,Male,40.0,Research & Development,Research Scientist,5,Bachelor,16.2,31,144540.0,Very High,No,4,3,4,3,59,0,12.2,Hybrid,Travel_Rarely,16,No,2010-07-04,
EMP101549,Employee_101549,Male,41.0,Sales,Manager,2,Bachelor,2.7,19,94502.0,High,No,4,2,3,3,74,0,1.7000000000000002,On-Site,Travel_Rarely,5,No,2023-12-16,
EMP101550,Employee_101550,Male,30.0,IT,IT Support,3,Master,5.2,8,96035.0,High,No,1,1,1,3,34,0,1.2000000000000002,On-Site,Travel_Rarely,9,No,2021-06-09,
EMP101551,Employee_101551,Male,22.0,Sales,Sales Representative,3,Master,1.6,3,89168.0,Medium,Yes,3,2,1,3,88,1,0.0,Hybrid,Travel_Rarely,17,No,2025-01-08,
EMP101552,Employee_101552,Male,30.0,IT,Software Engineer,2,Master,8.0,8,78718.0,Medium,No,3,3,4,4,22,0,5.0,On-Site,Travel_Frequently,5,No,2010-11-09,
EMP101553,Employee_101553,Male,27.0,Sales,Sales Executive,3,PhD,5.0,5,87727.0,Medium,Yes,3,2,1,3,47,1,4.0,On-Site,Travel_Rarely,12,No,2018-03-10,
EMP101554,Employee_101554,Female,35.0,Research & Development,Research Scientist,2,Master,4.0,13,76478.0,Medium,No,2,3,3,3,32,0,1.0,Fully Remote,Travel_Rarely,18,No,2022-08-24,
EMP101555,Employee_101555,Male,34.0,Sales,Sales Representative,3,Bachelor,11.3,12,102567.0,High,Yes,4,2,1,3,50,0,10.3,On-Site,Travel_Rarely,14,No,2015-05-02,
EMP101556,Employee_101556,Male,56.0,Research & Development,Laboratory Technician,4,Bachelor,1.2,34,129286.0,High,No,4,3,3,4,43,0,0.1999999999999999,Hybrid,Travel_Rarely,16,No,2025-06-08,
EMP101557,Employee_101557,Male,40.0,Research & Development,Healthcare Representative,2,PhD,3.0,6,71566.0,Medium,No,1,1,3,3,21,1,0.0,Fully Remote,Travel_Rarely,3,No,2023-09-15,
EMP101558,Employee_101558,Male,59.0,Sales,Sales Executive,1,Bachelor,9.2,37,88559.0,Medium,No,2,1,2,3,85,1,8.2,Fully Remote,Travel_Rarely,27,No,2017-06-27,
EMP101559,Employee_101559,Female,30.0,Research & Development,Manufacturing Director,3,Bachelor,8.0,8,97412.0,High,No,2,2,4,4,31,0,4.0,On-Site,Travel_Rarely,0,No,2014-12-26,
EMP101560,Employee_101560,Female,55.0,Research & Development,Healthcare Representative,2,Master,5.2,33,101628.0,High,No,2,4,3,3,14,1,1.2000000000000002,On-Site,Travel_Rarely,8,No,2021-06-30,
EMP101561,Employee_101561,Male,22.0,Finance,Accountant,3,PhD,0.9,9,98191.0,High,Yes,4,1,2,3,20,1,0.0,On-Site,Travel_Rarely,12,No,2025-10-23,
EMP101562,Employee_101562,Female,36.0,Research & Development,Healthcare Representative,5,High School,0.7,14,129299.0,High,No,2,2,1,2,94,0,0.0,Hybrid,Non-Travel,25,No,2025-12-03,
EMP101563,Employee_101563,Male,23.0,Finance,Manager,4,High School,0.4,7,107815.0,High,Yes,3,3,2,3,11,0,0.0,Hybrid,Travel_Rarely,3,No,2026-04-23,
EMP101564,Employee_101564,Female,32.0,IT,IT Support,5,Bachelor,7.3,10,113065.0,High,No,4,4,3,4,72,0,6.3,On-Site,Travel_Rarely,9,No,2019-05-07,
EMP101565,Employee_101565,Male,58.0,Research & Development,Laboratory Technician,4,Bachelor,11.1,36,127948.0,High,Yes,3,1,3,3,74,0,8.1,On-Site,Travel_Rarely,23,Yes,2015-07-29,2018-03-02
EMP101566,Employee_101566,Male,30.0,Human Resources,Manager,4,Bachelor,2.2,8,114120.0,High,No,2,1,2,3,27,0,0.2000000000000001,Fully Remote,Travel_Frequently,11,No,2024-06-14,
EMP101567,Employee_101567,Female,31.0,Research & Development,Healthcare Representative,5,Master,8.9,9,123100.0,High,Yes,2,1,1,3,66,1,5.9,Hybrid,Travel_Rarely,28,No,2017-10-05,
EMP101568,Employee_101568,Male,46.0,Sales,Sales Representative,1,Bachelor,0.6,24,93112.0,High,No,2,2,2,3,34,0,0.0,Hybrid,Travel_Frequently,25,No,2026-01-31,
EMP101569,Employee_101569,Male,28.0,Research & Development,Research Scientist,3,Master,7.9,8,90759.0,High,No,3,2,2,3,52,0,6.9,On-Site,Travel_Rarely,8,No,2018-10-23,
EMP101570,Employee_101570,Female,28.0,Sales,Sales Representative,1,Master,7.0,7,60130.0,Medium,No,4,3,1,3,79,0,6.0,On-Site,Travel_Rarely,27,No,2018-12-02,
EMP101571,Employee_101571,Male,54.0,Sales,Sales Executive,5,Master,3.5,32,142418.0,Very High,Yes,2,2,3,3,85,0,0.5,On-Site,Travel_Rarely,18,No,2023-02-27,
EMP101572,Employee_101572,Male,43.0,Sales,Manager,1,PhD,7.7,21,83914.0,Medium,Yes,3,4,4,3,72,1,4.7,Hybrid,Travel_Rarely,10,No,2018-12-17,
EMP101573,Employee_101573,Male,34.0,Finance,Manager,1,Master,12.0,12,58717.0,Medium,No,1,4,2,3,23,1,10.0,On-Site,Travel_Rarely,9,No,2010-01-30,
EMP101574,Employee_101574,Female,59.0,IT,IT Support,3,Bachelor,6.2,37,127184.0,High,No,1,4,2,3,46,0,3.2,Fully Remote,Non-Travel,3,No,2020-06-03,
EMP101575,Employee_101575,Female,29.0,Sales,Sales Executive,2,PhD,7.0,7,71711.0,Medium,No,3,2,4,3,72,0,3.0,On-Site,Travel_Rarely,21,No,2018-11-09,
EMP101576,Employee_101576,Female,41.0,Human Resources,Manager,5,Master,15.2,19,133589.0,Very High,No,3,1,3,4,8,0,11.2,On-Site,Travel_Rarely,2,No,2011-06-13,
EMP101577,Employee_101577,Female,36.0,IT,Software Engineer,1,Master,9.0,14,68356.0,Medium,Yes,2,4,1,4,40,0,7.0,On-Site,Travel_Rarely,21,No,2017-08-25,
EMP101578,Employee_101578,Female,48.0,IT,Manager,3,PhD,2.0,26,114320.0,High,Yes,4,4,2,3,9,0,1.0,On-Site,Travel_Frequently,19,No,2024-08-19,
EMP101579,Employee_101579,Male,35.0,Research & Development,Manager,2,Bachelor,12.6,13,86002.0,Medium,No,3,2,2,4,92,1,11.6,On-Site,Travel_Rarely,4,No,2014-02-11,
EMP101580,Employee_101580,Female,22.0,Sales,Manager,1,Bachelor,5.0,5,67159.0,Medium,No,1,4,3,3,58,1,2.0,On-Site,Travel_Rarely,20,No,2012-03-11,
EMP101581,Employee_101581,Male,22.0,Finance,Accountant,3,Master,2.0,2,89113.0,Medium,No,4,2,3,4,23,0,1.0,On-Site,Travel_Rarely,8,No,2012-01-24,
EMP101582,Employee_101582,Female,26.0,IT,Manager,2,High School,2.0,7,72976.0,Medium,No,2,2,4,2,85,0,0.0,On-Site,Travel_Rarely,9,No,2024-09-07,
EMP101583,Employee_101583,Male,54.0,Human Resources,Manager,2,Bachelor,6.1,32,95787.0,High,No,1,4,1,4,70,1,4.1,On-Site,Travel_Frequently,22,No,2020-08-11,
EMP101584,Employee_101584,Female,34.0,Sales,Manager,2,High School,12.0,12,74809.0,Medium,No,3,1,2,4,22,0,9.0,Fully Remote,Travel_Rarely,9,No,2012-02-11,
EMP101585,Employee_101585,Female,48.0,Research & Development,Manager,1,Bachelor,2.0,26,83463.0,Medium,No,2,4,4,3,6,0,1.0,On-Site,Travel_Frequently,2,No,2024-09-06,
EMP101586,Employee_101586,Female,47.0,IT,Data Scientist,5,PhD,4.0,25,141625.0,Very High,No,2,3,2,3,8,1,0.0,On-Site,Travel_Rarely,13,No,2022-08-18,
EMP101587,Employee_101587,Male,43.0,Research & Development,Manager,4,Bachelor,13.3,21,115427.0,High,No,2,1,4,2,78,0,12.3,Hybrid,Travel_Frequently,25,No,2013-04-30,
EMP101588,Employee_101588,Female,30.0,Research & Development,Research Scientist,3,Bachelor,8.0,8,97182.0,High,No,1,3,1,3,74,1,4.0,On-Site,Travel_Rarely,25,No,2017-12-10,
EMP101589,Employee_101589,Male,31.0,Finance,Accountant,3,High School,0.9,9,97249.0,High,Yes,2,4,1,4,83,0,0.0,Hybrid,Non-Travel,26,No,2025-10-12,
EMP101590,Employee_101590,Female,24.0,Sales,Manager,2,Bachelor,3.0,3,72261.0,Medium,No,3,1,4,3,72,0,0.0,Hybrid,Travel_Rarely,19,No,2015-07-19,
EMP101591,Employee_101591,Male,36.0,Research & Development,Research Scientist,4,High School,9.3,14,112556.0,High,Yes,4,4,1,4,27,1,6.300000000000001,Hybrid,Travel_Rarely,17,No,2017-04-27,
EMP101592,Employee_101592,Female,48.0,Finance,Accountant,4,Bachelor,4.7,26,120959.0,High,No,1,2,4,3,79,0,1.7000000000000002,On-Site,Travel_Rarely,4,No,2022-01-04,
EMP101593,Employee_101593,Male,35.0,Research & Development,Healthcare Representative,1,Bachelor,8.2,13,70979.0,Medium,Yes,3,4,1,3,31,0,4.199999999999999,Hybrid,Travel_Rarely,2,No,2018-06-25,
EMP101594,Employee_101594,Female,23.0,Research & Development,Manufacturing Director,3,Bachelor,1.0,1,91463.0,High,No,1,1,2,3,91,0,0.0,Fully Remote,Travel_Rarely,8,No,2023-01-14,
EMP101595,Employee_101595,Male,26.0,Finance,Financial Analyst,5,Bachelor,4.0,4,122416.0,High,Yes,4,1,2,2,90,1,3.0,Hybrid,Travel_Frequently,5,No,2021-04-25,
EMP101596,Employee_101596,Female,36.0,Finance,Financial Analyst,2,Master,14.0,14,87249.0,Medium,No,2,2,3,3,30,0,13.0,Hybrid,Travel_Rarely,10,No,2011-10-13,
EMP101597,Employee_101597,Male,59.0,IT,Manager,4,Master,10.9,37,131047.0,Very High,Yes,2,1,1,3,92,1,8.9,On-Site,Travel_Rarely,3,Yes,2015-10-15,2024-05-31
EMP101598,Employee_101598,Female,25.0,Research & Development,Manufacturing Director,4,Master,4.0,4,97696.0,High,Yes,4,3,4,3,90,1,3.0,On-Site,Travel_Rarely,21,No,2013-11-08,
EMP101599,Employee_101599,Male,37.0,IT,IT Support,5,Bachelor,2.6,15,130807.0,Very High,No,4,1,2,3,42,0,1.6,On-Site,Travel_Rarely,23,No,2024-02-07,
