Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP090340,Employee_90340,Male,25,Research & Development,Research Scientist,4,Bachelor,6,6,105948,High,Yes,3,2,4,3,97,0,5,Hybrid,Non-Travel,24,No,06-04-2017,
EMP090341,Employee_90341,Male,39,IT,Manager,4,Master,11.4,17,107593,High,Yes,1,1,2,3,90,0,10.4,On-Site,Non-Travel,4,No,21-03-2015,
EMP090342,Employee_90342,Other,25,Research & Development,Manufacturing Director,3,Bachelor,3,5,97590,High,No,1,4,3,3,71,0,0,On-Site,Travel_Rarely,4,No,18-08-2023,
EMP090343,Employee_90343,Male,56,Sales,Manager,1,High School,10.5,34,87557,Medium,Yes,1,3,2,3,18,1,6.5,Fully Remote,Travel_Rarely,17,No,12-03-2016,
EMP090344,Employee_90344,Male,52,Finance,Manager,1,Master,6.4,30,79739,Medium,No,3,4,2,3,23,0,2.4,On-Site,Travel_Rarely,23,No,16-04-2020,
EMP090345,Employee_90345,Male,42,Sales,Sales Representative,1,Bachelor,6,20,83122,Medium,Yes,1,4,2,4,82,0,5,Hybrid,Travel_Frequently,11,Yes,02-09-2020,26-07-2025
EMP090346,Employee_90346,Female,49,IT,Manager,3,Bachelor,14.1,27,110919,High,Yes,4,1,1,3,56,0,10.1,On-Site,Travel_Rarely,11,No,10-08-2012,
EMP090347,Employee_90347,Male,28,Human Resources,Manager,4,Bachelor,1.3,6,113550,High,No,2,1,4,3,55,0,0.3,Hybrid,Travel_Rarely,26,No,27-05-2025,
EMP090348,Employee_90348,Male,35,IT,Data Scientist,1,Bachelor,6.2,13,80208,Medium,No,2,1,3,4,59,0,4.2,Fully Remote,Travel_Rarely,3,No,04-07-2020,
EMP090349,Employee_90349,Female,22,Research & Development,Laboratory Technician,1,PhD,1.5,2,58829,Medium,No,2,2,1,3,78,0,0,Hybrid,Travel_Rarely,29,No,14-03-2025,
EMP090350,Employee_90350,Female,25,Research & Development,Manager,1,High School,3,3,67276,Medium,No,2,3,4,4,63,0,2,On-Site,Travel_Frequently,1,No,07-02-2014,
EMP090351,Employee_90351,Female,49,Research & Development,Manufacturing Director,3,Bachelor,3.9,27,117096,High,No,3,4,4,4,68,1,0,On-Site,Non-Travel,21,Yes,27-09-2022,27-10-2022
EMP090352,Employee_90352,Male,54,Research & Development,Research Scientist,3,Bachelor,7.7,32,123118,High,Yes,4,1,4,3,27,0,4.7,On-Site,Non-Travel,11,No,05-01-2019,
EMP090353,Employee_90353,Female,53,Research & Development,Laboratory Technician,1,Master,6.9,31,81471,Medium,Yes,4,2,3,3,70,0,4.9,Fully Remote,Travel_Rarely,22,No,16-10-2019,
EMP090354,Employee_90354,Female,57,Sales,Sales Executive,3,Bachelor,8.2,35,121643,High,No,3,2,3,4,52,0,7.2,Fully Remote,Travel_Frequently,19,No,27-06-2018,
EMP090355,Employee_90355,Male,46,Research & Development,Manufacturing Director,2,Bachelor,3.3,24,98818,High,No,3,2,4,2,64,0,0,On-Site,Travel_Rarely,13,No,01-05-2023,
EMP090356,Employee_90356,Male,43,IT,Manager,1,Master,14.2,21,73666,Medium,Yes,1,3,1,3,37,1,13.2,Hybrid,Travel_Rarely,8,No,02-07-2012,
EMP090357,Employee_90357,Male,26,IT,Data Scientist,4,Bachelor,4,4,112246,High,No,1,1,1,3,99,1,2,On-Site,Travel_Rarely,22,No,26-04-2018,
EMP090358,Employee_90358,Male,35,Research & Development,Manager,4,Bachelor,5.6,13,116395,High,No,4,2,2,3,25,0,3.6,Fully Remote,Travel_Rarely,24,No,07-02-2021,
EMP090359,Employee_90359,Female,46,Research & Development,Healthcare Representative,3,Master,5.7,24,118147,High,Yes,3,2,1,4,66,0,1.7,On-Site,Travel_Rarely,0,No,18-12-2020,
EMP090360,Employee_90360,Male,26,Sales,Manager,4,Bachelor,4,4,103279,High,No,2,1,2,3,49,0,0,On-Site,Travel_Rarely,21,No,24-12-2018,
EMP090361,Employee_90361,Male,26,Finance,Manager,4,Master,2.7,6,99790,High,No,4,2,2,4,69,0,1.7,On-Site,Non-Travel,18,No,03-12-2023,
EMP090362,Employee_90362,Male,25,Sales,Sales Executive,5,Bachelor,2.7,8,129792,High,No,4,1,2,3,89,0,0.7,On-Site,Travel_Rarely,5,No,04-12-2023,
EMP090363,Employee_90363,Female,33,Finance,Accountant,4,Bachelor,7.1,11,100334,High,No,1,3,3,3,38,1,4.1,Fully Remote,Travel_Rarely,15,No,26-07-2019,
EMP090364,Employee_90364,Female,59,Sales,Manager,2,Bachelor,1.3,37,112387,High,No,2,3,1,3,25,0,0,On-Site,Non-Travel,22,No,30-05-2025,
EMP090365,Employee_90365,Male,53,Finance,Financial Analyst,4,High School,11.1,31,129220,High,No,2,1,4,3,37,1,7.1,On-Site,Travel_Rarely,2,No,16-07-2015,
EMP090366,Employee_90366,Female,58,Human Resources,Manager,5,Master,0.9,36,147399,Very High,Yes,2,2,3,3,74,0,0,On-Site,Non-Travel,18,No,09-10-2025,
EMP090367,Employee_90367,Female,58,Research & Development,Manufacturing Director,1,Bachelor,2.2,36,91615,High,No,1,1,1,4,4,0,0.2,Fully Remote,Travel_Rarely,7,No,23-06-2024,
EMP090368,Employee_90368,Male,37,IT,IT Support,2,Bachelor,14.1,15,81618,Medium,Yes,4,3,1,3,82,0,13.1,Hybrid,Travel_Rarely,27,No,08-08-2012,
EMP090369,Employee_90369,Female,27,Research & Development,Healthcare Representative,3,Bachelor,5,5,96284,High,No,1,4,1,3,55,0,4,On-Site,Travel_Frequently,14,No,12-05-2012,
EMP090370,Employee_90370,Female,59,Sales,Sales Representative,5,PhD,2.2,37,159597,Very High,Yes,2,2,4,4,41,0,0,On-Site,Travel_Frequently,8,No,22-06-2024,
EMP090371,Employee_90371,Female,43,Research & Development,Research Scientist,4,Bachelor,12.2,21,122694,High,No,3,3,1,3,43,1,10.2,Fully Remote,Non-Travel,23,No,19-06-2014,
EMP090372,Employee_90372,Male,42,Human Resources,Manager,4,Bachelor,11.1,20,119841,High,No,2,4,2,3,5,0,8.1,Hybrid,Non-Travel,15,No,05-08-2015,
EMP090373,Employee_90373,Male,52,Finance,Accountant,1,PhD,5.5,30,82203,Medium,No,3,1,3,3,44,0,1.5,Hybrid,Travel_Rarely,22,No,16-02-2021,
EMP090374,Employee_90374,Male,42,Research & Development,Manager,3,PhD,15.1,20,99079,High,Yes,3,1,4,2,81,0,14.1,On-Site,Travel_Rarely,18,No,11-08-2011,
EMP090375,Employee_90375,Male,27,Research & Development,Laboratory Technician,1,Master,8,8,52413,Medium,No,3,2,2,2,98,0,7,Hybrid,Travel_Rarely,28,No,24-06-2013,
EMP090376,Employee_90376,Male,27,Finance,Manager,3,Bachelor,6,6,100589,High,Yes,3,4,1,3,6,0,4,Hybrid,Non-Travel,16,No,11-07-2019,
EMP090377,Employee_90377,Male,44,Sales,Sales Representative,3,Bachelor,14.8,22,110142,High,No,4,3,4,4,34,0,11.8,On-Site,Non-Travel,4,No,14-11-2011,
EMP090378,Employee_90378,Male,37,Finance,Financial Analyst,3,Bachelor,7.2,15,105849,High,No,2,2,4,2,86,0,6.2,Hybrid,Travel_Rarely,24,No,15-06-2019,
EMP090379,Employee_90379,Male,44,Sales,Sales Representative,1,Master,13,22,74396,Medium,No,3,3,3,3,44,0,9,On-Site,Travel_Frequently,11,No,20-08-2013,
EMP090380,Employee_90380,Male,33,Research & Development,Manufacturing Director,1,PhD,7.7,11,63623,Medium,No,1,4,4,3,75,1,6.7,On-Site,Travel_Rarely,15,No,05-01-2019,
EMP090381,Employee_90381,Male,32,Sales,Sales Representative,3,Bachelor,1.3,10,95885,High,No,2,1,3,3,59,0,0.3,On-Site,Travel_Rarely,11,No,02-05-2025,
EMP090382,Employee_90382,Female,24,Sales,Sales Representative,3,Bachelor,6,6,95517,High,Yes,4,3,4,4,77,0,5,On-Site,Travel_Rarely,16,No,21-10-2010,
EMP090383,Employee_90383,Male,55,IT,IT Support,2,PhD,14.3,33,101415,High,Yes,3,4,3,2,57,0,10.3,On-Site,Travel_Rarely,6,No,07-05-2012,
EMP090384,Employee_90384,Male,22,Research & Development,Manager,2,PhD,8.9,9,73986,Medium,Yes,2,4,4,2,69,0,6.9,On-Site,Travel_Rarely,16,No,10-10-2017,
EMP090385,Employee_90385,Male,24,Sales,Sales Executive,5,Bachelor,4,4,111925,High,No,1,1,3,4,89,0,2,Hybrid,Travel_Rarely,19,No,28-11-2021,
EMP090386,Employee_90386,Other,45,Sales,Sales Representative,5,Bachelor,9,23,137835,Very High,No,3,2,2,3,56,0,7,On-Site,Travel_Rarely,27,No,27-08-2017,
EMP090387,Employee_90387,Female,59,Finance,Manager,4,High School,9.8,37,127125,High,No,4,2,3,4,80,1,8.8,Hybrid,Travel_Rarely,27,No,27-10-2016,
EMP090388,Employee_90388,Male,55,Finance,Financial Analyst,4,Bachelor,14.2,33,130972,Very High,Yes,1,4,4,3,98,0,11.2,On-Site,Travel_Rarely,8,No,01-07-2012,
EMP090389,Employee_90389,Male,32,Sales,Manager,4,Master,10,10,107387,High,No,3,2,2,4,62,1,7,Fully Remote,Travel_Rarely,6,No,03-04-2013,
EMP090390,Employee_90390,Male,29,Sales,Sales Executive,3,Bachelor,7,7,95073,High,No,3,3,1,3,20,0,6,Hybrid,Travel_Rarely,22,No,07-05-2016,
EMP090391,Employee_90391,Female,30,Sales,Sales Executive,1,Master,8,8,58291,Medium,No,4,3,4,3,31,0,4,Hybrid,Travel_Rarely,7,No,30-04-2018,
EMP090392,Employee_90392,Female,49,Finance,Financial Analyst,1,Master,11.7,27,73967,Medium,No,3,3,4,3,27,0,10.7,On-Site,Travel_Rarely,29,No,17-12-2014,
EMP090393,Employee_90393,Male,33,Research & Development,Manufacturing Director,3,High School,11,11,106986,High,No,3,1,3,3,97,0,10,Hybrid,Travel_Frequently,11,No,01-11-2011,
EMP090394,Employee_90394,Male,23,Sales,Sales Executive,5,Master,4,4,121889,High,No,3,2,4,4,7,1,0,Hybrid,Travel_Rarely,8,No,30-06-2012,
EMP090395,Employee_90395,Female,30,Research & Development,Manager,5,Bachelor,8,8,111208,High,No,4,3,2,3,25,0,5,Hybrid,Travel_Frequently,1,No,29-04-2014,
EMP090396,Employee_90396,Female,44,Research & Development,Laboratory Technician,3,Bachelor,12,22,107733,High,No,1,3,3,3,95,0,9,Fully Remote,Travel_Rarely,17,No,19-09-2014,
EMP090397,Employee_90397,Female,57,Research & Development,Manager,1,Master,5,35,88662,Medium,No,3,1,3,3,71,0,1,On-Site,Travel_Rarely,11,No,25-08-2021,
EMP090398,Employee_90398,Female,33,Sales,Manager,4,Master,1.8,11,114266,High,No,2,4,2,3,29,1,0,On-Site,Travel_Rarely,21,No,30-10-2024,
EMP090399,Employee_90399,Female,57,Finance,Financial Analyst,4,Bachelor,9.7,35,133930,Very High,No,2,4,2,3,45,0,6.7,On-Site,Travel_Rarely,0,No,29-12-2016,
EMP090400,Employee_90400,Male,36,Research & Development,Healthcare Representative,1,Bachelor,12.3,14,71037,Medium,Yes,1,4,4,3,82,0,11.3,On-Site,Travel_Frequently,10,No,31-05-2014,
EMP090401,Employee_90401,Male,51,IT,Data Scientist,5,Bachelor,15.6,29,147539,Very High,No,3,3,2,4,68,0,14.6,On-Site,Travel_Frequently,11,No,21-01-2011,
EMP090402,Employee_90402,Female,40,Human Resources,Human Resources,2,Bachelor,1.2,18,81147,Medium,No,1,4,2,3,23,1,0,On-Site,Travel_Rarely,22,No,10-06-2025,
EMP090403,Employee_90403,Male,56,Research & Development,Research Scientist,2,Bachelor,2.4,34,108822,High,Yes,1,2,3,4,48,1,1.4,On-Site,Travel_Rarely,17,No,25-03-2024,
EMP090404,Employee_90404,Female,31,Finance,Financial Analyst,1,Bachelor,1,9,72481,Medium,No,2,2,3,3,20,0,0,On-Site,Travel_Frequently,6,No,17-09-2025,
EMP090405,Employee_90405,Female,23,Research & Development,Manufacturing Director,4,Bachelor,2.5,3,103126,High,No,1,2,2,3,95,0,0.5,Hybrid,Travel_Rarely,17,Yes,16-02-2024,10-03-2025
EMP090406,Employee_90406,Male,47,Research & Development,Healthcare Representative,3,Master,12.3,25,110202,High,No,4,4,1,3,76,0,10.3,On-Site,Travel_Frequently,27,No,13-05-2014,
EMP090407,Employee_90407,Male,46,Sales,Sales Executive,4,Bachelor,13,24,131447,Very High,No,3,4,1,3,70,0,12,On-Site,Travel_Rarely,4,No,12-09-2013,
EMP090408,Employee_90408,Male,56,,Human Resources,2,PhD,7.1,34,103039,High,No,2,3,4,2,95,0,3.1,On-Site,Travel_Rarely,8,No,20-07-2019,
EMP090409,Employee_90409,Male,41,Research & Development,Manager,1,Master,5.8,19,62526,Medium,No,2,3,4,3,48,1,4.8,Fully Remote,Travel_Rarely,17,No,31-10-2020,
EMP090410,Employee_90410,Female,51,Sales,Sales Representative,2,Master,16.2,29,99563,High,No,2,1,3,4,0,0,15.2,On-Site,Non-Travel,26,No,23-06-2010,
EMP090411,Employee_90411,Male,29,Research & Development,Laboratory Technician,5,Master,7,7,126998,High,Yes,1,2,4,2,38,0,5,Hybrid,Travel_Rarely,9,No,25-12-2010,
EMP090412,Employee_90412,Female,26,Research & Development,Research Scientist,4,Bachelor,4,4,99961,High,Yes,3,3,2,3,19,0,1,On-Site,Travel_Rarely,17,No,17-08-2014,
EMP090413,Employee_90413,Female,23,Human Resources,Human Resources,2,High School,6,6,81297,Medium,No,1,1,1,3,53,0,5,On-Site,Travel_Frequently,3,No,20-03-2012,
EMP090414,Employee_90414,Male,31,Finance,Manager,1,Bachelor,9,9,53810,Medium,Yes,4,4,2,3,81,0,5,On-Site,Non-Travel,25,No,31-07-2012,
EMP090415,Employee_90415,Female,22,Sales,Manager,5,Master,4,4,115640,High,No,3,1,1,3,92,0,2,Hybrid,Travel_Frequently,12,No,27-05-2022,
EMP090416,Employee_90416,Female,29,Research & Development,Healthcare Representative,2,PhD,7,7,67001,Medium,Yes,1,4,3,4,34,0,3,Hybrid,Travel_Rarely,4,No,05-03-2011,
EMP090417,Employee_90417,Female,48,Research & Development,Manufacturing Director,2,Bachelor,6.7,26,85263,Medium,No,1,1,3,3,9,0,3.7,Fully Remote,Travel_Rarely,18,Yes,31-12-2019,15-07-2026
EMP090418,Employee_90418,Female,24,Research & Development,Manufacturing Director,5,Bachelor,2,2,118197,High,No,3,1,4,3,89,0,0,On-Site,Travel_Rarely,10,No,29-04-2015,
EMP090419,Employee_90419,Female,26,Research & Development,Laboratory Technician,4,Master,4,4,103533,High,No,1,4,3,3,59,0,1,Fully Remote,Travel_Frequently,24,No,13-06-2016,
EMP090420,Employee_90420,Male,41,Finance,Financial Analyst,1,Bachelor,0.8,19,73481,Medium,No,2,3,4,3,99,0,0,On-Site,Travel_Rarely,13,No,26-10-2025,
EMP090421,Employee_90421,Female,45,Sales,Manager,2,Bachelor,12.8,23,96509,High,No,1,2,2,3,80,0,8.8,On-Site,Travel_Rarely,2,Yes,15-11-2013,23-06-2017
EMP090422,Employee_90422,Female,37,Research & Development,Manager,5,Bachelor,4.7,15,126240,High,No,2,4,3,4,82,0,1.7,Fully Remote,Travel_Rarely,28,No,22-12-2021,
EMP090423,Employee_90423,Male,27,IT,Manager,3,Master,5,5,80430,Medium,No,2,3,2,3,30,1,3,On-Site,Travel_Rarely,3,No,03-11-2018,
EMP090424,Employee_90424,Male,46,Sales,Sales Executive,1,PhD,10,24,78470,Medium,No,1,3,4,4,73,0,9,Fully Remote,Non-Travel,0,No,18-08-2016,
EMP090425,Employee_90425,Female,51,Human Resources,Manager,2,Bachelor,5,29,91860,High,No,1,3,2,3,98,0,1,On-Site,Travel_Rarely,26,No,03-09-2021,
EMP090426,Employee_90426,Male,49,Sales,Manager,3,Master,1.5,27,122062,High,No,3,3,3,3,45,0,0,Hybrid,Travel_Rarely,25,No,18-03-2025,
EMP090427,Employee_90427,Female,55,Finance,Financial Analyst,2,Bachelor,8.8,33,100891,High,No,3,1,4,3,40,0,4.8,On-Site,Travel_Frequently,13,Yes,15-11-2017,30-09-2024
EMP090428,Employee_90428,Male,45,Sales,Sales Representative,5,PhD,7.8,23,140500,Very High,Yes,4,1,3,2,10,0,6.8,On-Site,Travel_Rarely,26,No,15-11-2018,
EMP090429,Employee_90429,Female,43,Sales,Sales Representative,1,Bachelor,5.6,21,80207,Medium,No,3,3,1,3,86,1,3.6,On-Site,Non-Travel,8,No,26-01-2021,
EMP090430,Employee_90430,Male,22,Sales,Manager,5,Bachelor,8,8,120664,High,No,4,2,2,3,92,0,7,On-Site,Travel_Rarely,11,No,26-10-2015,
EMP090431,Employee_90431,Female,36,Finance,Manager,5,Bachelor,14,14,119172,High,No,3,4,2,3,32,0,13,Hybrid,Travel_Frequently,2,No,23-07-2011,
EMP090432,Employee_90432,Male,56,Sales,Manager,2,Master,10.6,34,107809,High,Yes,3,1,2,3,3,0,8.6,On-Site,Travel_Frequently,11,No,20-01-2016,
EMP090433,Employee_90433,Female,35,Sales,Sales Executive,5,Bachelor,1.9,13,124801,High,No,4,2,3,3,0,0,0,Hybrid,Travel_Frequently,29,Yes,08-10-2024,14-10-2025
EMP090434,Employee_90434,Male,34,Sales,Sales Executive,4,Master,8.6,12,115115,High,Yes,1,4,1,3,33,0,5.6,Fully Remote,Travel_Rarely,9,No,12-02-2018,
EMP090435,Employee_90435,Other,28,Research & Development,Manager,5,Bachelor,8.9,9,117729,High,No,4,3,3,3,11,0,5.9,Fully Remote,Travel_Frequently,0,No,07-10-2017,
EMP090436,Employee_90436,Female,37,Sales,Sales Executive,3,Bachelor,15,15,91237,High,No,3,1,3,4,4,1,12,On-Site,Travel_Rarely,3,No,10-12-2010,
EMP090437,Employee_90437,Female,32,Research & Development,Research Scientist,1,Bachelor,8.3,10,66427,Medium,Yes,2,2,4,3,28,0,5.3,On-Site,Travel_Rarely,10,No,10-05-2018,
EMP090438,Employee_90438,Male,34,Research & Development,Research Scientist,5,Bachelor,8.1,12,116149,High,Yes,4,3,1,3,83,0,6.1,Hybrid,Travel_Rarely,19,No,25-07-2018,
EMP090439,Employee_90439,Male,57,Research & Development,Manager,1,PhD,4,35,88700,Medium,No,3,1,1,3,97,1,3,On-Site,Travel_Frequently,13,No,13-09-2022,
EMP090440,Employee_90440,Male,52,Research & Development,Laboratory Technician,3,High School,2.6,30,113523,High,No,2,1,1,4,98,0,0,Hybrid,Travel_Rarely,19,No,06-02-2024,
EMP090441,Employee_90441,Female,36,Human Resources,Human Resources,2,Master,9.6,14,86986,Medium,No,3,3,2,2,0,0,8.6,On-Site,Travel_Rarely,26,No,27-01-2017,
EMP090442,Employee_90442,Male,51,Sales,Manager,1,PhD,7.8,29,90233,High,No,1,3,1,3,31,0,3.8,On-Site,Travel_Rarely,0,No,04-11-2018,
EMP090443,Employee_90443,Male,47,Research & Development,Manufacturing Director,1,Master,7.9,25,87870,Medium,No,3,2,2,4,37,0,4.9,On-Site,Travel_Rarely,16,Yes,28-09-2018,20-11-2022
EMP090444,Employee_90444,Female,55,Sales,Manager,1,High School,16.2,33,85032,Medium,Yes,1,3,1,3,78,0,12.2,Hybrid,Travel_Rarely,7,Yes,03-06-2010,09-04-2012
EMP090445,Employee_90445,Male,53,IT,Data Scientist,3,Master,8.7,31,118900,High,No,2,4,4,3,90,1,4.7,Fully Remote,Travel_Rarely,5,No,27-12-2017,
EMP090446,Employee_90446,Female,28,Sales,Sales Representative,1,Bachelor,7,7,64999,Medium,No,2,2,1,4,87,0,6,Fully Remote,Travel_Rarely,26,No,26-05-2019,
EMP090447,Employee_90447,Female,36,Sales,Sales Representative,3,Bachelor,8.6,14,97137,High,Yes,2,1,4,3,48,0,4.6,On-Site,Non-Travel,1,No,07-01-2018,
EMP090448,Employee_90448,Male,29,Sales,Sales Executive,4,Master,9,9,116725,High,Yes,1,4,2,3,94,0,7,Fully Remote,Travel_Rarely,27,No,31-03-2015,
EMP090449,Employee_90449,Male,51,Research & Development,Laboratory Technician,5,Bachelor,4.5,29,136515,Very High,No,1,4,2,3,23,0,0.5,On-Site,Travel_Rarely,13,Yes,14-02-2022,25-02-2025
EMP090450,Employee_90450,Female,58,Human Resources,Manager,2,Bachelor,9.9,36,97451,High,Yes,1,4,1,3,39,0,8.9,On-Site,Travel_Rarely,25,No,20-09-2016,
EMP090451,Employee_90451,Male,37,Sales,Sales Executive,5,Bachelor,5.1,15,130226,Very High,Yes,3,1,4,2,48,0,3.1,On-Site,Travel_Rarely,15,No,23-07-2021,
EMP090452,Employee_90452,Female,29,Human Resources,Human Resources,4,Master,1.9,7,105158,High,No,4,4,3,3,74,0,0,Fully Remote,Non-Travel,20,No,17-10-2024,
EMP090453,Employee_90453,Female,47,Finance,Manager,5,Bachelor,9.4,25,135860,Very High,No,4,3,4,4,31,0,8.4,On-Site,Travel_Rarely,26,No,25-03-2017,
EMP090454,Employee_90454,Male,31,Sales,Sales Executive,4,Master,9,9,111298,High,No,1,2,1,3,60,1,5,Hybrid,Travel_Rarely,10,No,14-02-2015,
EMP090455,Employee_90455,Other,,Research & Development,Healthcare Representative,2,Master,9.8,36,100460,High,No,2,4,1,2,64,0,6.8,On-Site,Travel_Rarely,25,No,26-10-2016,
EMP090456,Employee_90456,Female,33,IT,Data Scientist,1,Master,7.8,11,70068,Medium,No,2,1,1,3,59,0,6.8,On-Site,Travel_Rarely,15,No,27-11-2018,
EMP090457,Employee_90457,Male,25,Research & Development,Manager,4,Bachelor,0.4,9,109941,High,No,1,3,1,4,42,0,0,Fully Remote,Travel_Rarely,8,No,07-04-2026,
EMP090458,Employee_90458,Male,48,Research & Development,Manager,3,Master,5,26,116083,High,No,1,2,2,3,57,0,1,On-Site,Travel_Frequently,5,No,28-08-2021,
EMP090459,Employee_90459,Female,55,Research & Development,Healthcare Representative,3,High School,7,33,126125,High,No,4,4,1,2,55,0,3,Hybrid,Travel_Rarely,7,No,18-09-2019,
EMP090460,Employee_90460,Male,36,Finance,Accountant,5,Master,6,14,128503,High,No,3,2,4,3,37,1,2,Fully Remote,Travel_Rarely,7,No,12-09-2020,
EMP090461,Employee_90461,Male,35,Research & Development,Manager,3,High School,12.9,13,97461,High,No,3,2,1,4,66,0,8.9,Fully Remote,Travel_Rarely,1,No,16-10-2013,
EMP090462,Employee_90462,Male,56,IT,Software Engineer,3,PhD,6.8,34,115407,High,Yes,2,3,3,2,41,0,4.8,Fully Remote,Travel_Rarely,12,No,05-11-2019,
EMP090463,Employee_90463,Other,37,Sales,Sales Representative,4,Bachelor,5.1,15,122552,High,Yes,1,3,3,4,91,0,1.1,Fully Remote,Non-Travel,15,No,27-07-2021,
EMP090464,Employee_90464,Female,36,IT,IT Support,5,Bachelor,10.3,14,131758,Very High,No,1,2,2,3,1,0,9.3,Hybrid,Travel_Frequently,27,No,17-05-2016,
EMP090465,Employee_90465,Male,24,Sales,Manager,5,Bachelor,2,2,108374,High,No,3,1,1,3,54,0,0,On-Site,Travel_Rarely,19,No,23-02-2015,
EMP090466,Employee_90466,Male,46,Sales,Sales Executive,1,Master,12.6,24,76751,Medium,No,1,1,4,3,85,1,11.6,On-Site,Travel_Rarely,9,No,15-01-2014,
EMP090467,Employee_90467,Female,26,Sales,Sales Executive,5,Master,4,4,116034,High,No,1,4,2,4,23,1,2,On-Site,Travel_Frequently,1,No,15-12-2020,
EMP090468,Employee_90468,Female,27,Research & Development,Healthcare Representative,3,Bachelor,5,5,88701,Medium,No,4,3,3,3,80,0,3,On-Site,Travel_Rarely,19,No,03-03-2013,
EMP090469,Employee_90469,Male,47,IT,Data Scientist,2,PhD,5.9,25,102563,High,No,1,2,1,3,7,0,1.9,Hybrid,Travel_Frequently,28,No,09-10-2020,
EMP090470,Employee_90470,Male,30,Sales,Manager,3,Master,3,8,87944,Medium,No,3,4,1,3,94,0,2,Fully Remote,Travel_Rarely,23,No,31-08-2023,
EMP090471,Employee_90471,Male,46,Research & Development,Manager,3,Master,3.6,24,107543,High,Yes,2,4,2,3,9,0,0,On-Site,Travel_Rarely,9,No,07-02-2023,
EMP090472,Employee_90472,Female,33,Finance,Manager,3,Bachelor,6.1,11,93966,High,Yes,2,3,2,3,25,1,2.1,Hybrid,Travel_Rarely,10,Yes,30-07-2020,15-01-2025
EMP090473,Employee_90473,Female,44,Sales,Sales Representative,4,High School,9.8,22,126949,High,Yes,4,1,3,3,62,0,5.8,Hybrid,Travel_Rarely,9,No,25-11-2016,
EMP090474,Employee_90474,Female,53,Finance,Accountant,1,High School,5.4,31,93600,High,No,3,2,2,4,56,0,4.4,On-Site,Travel_Rarely,4,Yes,24-03-2021,12-07-2024
EMP090475,Employee_90475,Male,29,Research & Development,Healthcare Representative,2,Bachelor,7,7,87189,Medium,Yes,4,3,4,3,19,0,6,Fully Remote,Travel_Rarely,29,No,20-01-2015,
EMP090476,Employee_90476,Female,52,IT,Manager,5,Bachelor,14.5,30,147762,Very High,No,1,4,1,3,38,0,10.5,On-Site,Travel_Rarely,20,No,17-02-2012,
EMP090477,Employee_90477,Male,24,Sales,Manager,4,Bachelor,5,5,109084,High,No,1,2,2,3,20,0,2,Hybrid,Travel_Rarely,3,No,09-08-2010,
EMP090478,Employee_90478,Female,51,Sales,Sales Executive,5,PhD,8.8,29,137320,Very High,Yes,3,4,3,3,8,0,5.8,Fully Remote,Travel_Rarely,7,No,30-11-2017,
EMP090479,Employee_90479,Male,56,Sales,Manager,1,Bachelor,9,34,83291,Medium,No,4,1,3,3,57,0,7,On-Site,Travel_Rarely,3,No,01-09-2017,
EMP090480,Employee_90480,Male,30,Research & Development,Healthcare Representative,1,High School,8,8,70761,Medium,No,1,2,1,3,50,1,5,On-Site,Travel_Rarely,29,No,18-06-2014,
EMP090481,Employee_90481,Female,51,Finance,Accountant,1,Master,3.1,29,82943,Medium,No,3,4,2,3,19,0,0,On-Site,Travel_Rarely,10,Yes,11-08-2023,23-03-2026
EMP090482,Employee_90482,Male,35,Sales,Manager,1,Master,12.4,13,73483,Medium,No,3,1,2,3,26,0,11.4,Fully Remote,Travel_Rarely,6,No,22-03-2014,
EMP090483,Employee_90483,Male,45,IT,Data Scientist,1,Bachelor,0.7,23,74992,Medium,No,1,2,1,3,70,0,0,Hybrid,Non-Travel,24,No,25-12-2025,
EMP090484,Employee_90484,Female,30,IT,Manager,1,Bachelor,1.2,8,54078,Medium,No,1,4,4,4,43,1,0,On-Site,Travel_Rarely,16,Yes,18-06-2025,13-11-2025
EMP090485,Employee_90485,Female,43,Sales,Manager,5,PhD,5.1,21,144698,Very High,No,2,1,4,3,42,0,1.1,On-Site,Travel_Rarely,25,No,08-08-2021,
EMP090486,Employee_90486,Female,57,IT,Data Scientist,3,Bachelor,3.3,35,125674,High,Yes,2,1,1,3,10,1,1.3,Hybrid,Travel_Rarely,4,No,29-05-2023,
EMP090487,Employee_90487,Male,52,Sales,Sales Representative,5,Bachelor,9.7,30,145097,Very High,Yes,2,2,4,4,26,1,8.7,Hybrid,Travel_Rarely,22,No,26-12-2016,
EMP090488,Employee_90488,Female,49,Research & Development,Laboratory Technician,5,Bachelor,1.7,27,144387,Very High,No,4,3,3,3,57,1,0,Fully Remote,Travel_Rarely,16,No,29-12-2024,
EMP090489,Employee_90489,Male,55,Research & Development,Manufacturing Director,3,Master,14,33,110794,High,No,4,1,1,3,47,0,11,Fully Remote,Travel_Rarely,13,No,22-08-2012,
EMP090490,Employee_90490,Male,58,Sales,Manager,1,Bachelor,0.1,36,91540,High,No,3,3,4,3,31,0,0,Hybrid,Non-Travel,20,No,31-07-2026,
